feed_id,agency,country,producer_url,download_url,download_status,download_utc,file_bytes,sha256,licence_catalogue_tag,duplicate_of
mdb-3108,Georgian Railway,AM,https://jbb.ghsq.de/gtfs/ge-georgian-railway.gtfs.zip,https://files.mobilitydatabase.org/mdb-3108/mdb-3108-202607310120/mdb-3108-202607310120.zip,cached,2026-07-31T18:44:45.305299+00:00,1706125.0,2e063775cbbf349196854729dc8195085a22446c9cc399253c3b8825eff3cf42,,
tld-478_1,Georgia Tech Stinger Bus,US,https://bus.gatech.edu/Secure/Admin/Reports/GTFSDownload.aspx,https://files.mobilitydatabase.org/tld-478_1/tld-478_1-202607310134/tld-478_1-202607310134.zip,cached,2026-07-31T18:44:45.306402+00:00,55941.0,099ce8e289c90042b7b58c52d50f3042d53b93466a612e244f4d240ccf1a1eb3,,
mdb-355,Georgia Tech Trolley & Stinger Shuttles,US,http://documents.atlantaregional.com/transitdata/gtfs_GT.zip,https://files.mobilitydatabase.org/mdb-355/mdb-355-202406071530/mdb-355-202406071530.zip,cached,2026-07-31T18:44:45.307988+00:00,526563.0,afa6b08bfbed891aae45d490462f41f69d60f4c9e655d6c7682792691dadd411,,
mdb-1978,GERTIE (Gabriola Community Bus),CA,https://drive.usercontent.google.com/download?id=1HOuJU_5SLttet9NDw_PmvW6gZKwatWl_&export=download&authuser=0,https://files.mobilitydatabase.org/mdb-1978/mdb-1978-202402080003/mdb-1978-202402080003.zip,cached,2026-07-31T18:44:45.308968+00:00,111212.0,d72a7ad1d225f5033f1933cc18706f2ebad20ba44d83c4b4f2405ffa0f601b43,https://creativecommons.org/licenses/by-nc/4.0/,
tld-6956,GEST S.p.A.,IT,https://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/1f62d551-65f4-49f8-9a99-e19b02077be3/download/gest.gtfs,https://files.mobilitydatabase.org/tld-6956/tld-6956-202607070154/tld-6956-202607070154.zip,cached,2026-07-31T18:44:45.310502+00:00,777760.0,333bd33888b564738953c3b351c94c5e5650849e180a6c3b1de45cc8eb85df2f,,
ntd-70016,Get Around Columbia (GoCOMO),US,https://www.gocomotransit.com/wp-content/uploads/2023/10/GTFS.zip,https://files.mobilitydatabase.org/ntd-70016/ntd-70016-202412090048/ntd-70016-202412090048.zip,cached,2026-07-31T18:44:45.311529+00:00,28231.0,b821d486fb20728b4e1b599683d4d749c0e9706e4f1727fa6b08cbfec6045320,,
mdb-606,Get Around Town Express,US,https://raw.githubusercontent.com/LACMTA/los-angeles-regional-gtfs/main/getaroundtownexpress-ca-us/getaroundtownexpress-ca-us.zip,https://files.mobilitydatabase.org/mdb-606/mdb-606-202402080121/mdb-606-202402080121.zip,cached,2026-07-31T18:44:45.312357+00:00,27135.0,2e2aed7aedfbc53e7ab890259e717805050919cc35496b9cfb9583af2c2c2302,,
ntd-99436,Gila River Transit,US,http://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/5788/GoogleFeed.zip,https://files.mobilitydatabase.org/ntd-99436/ntd-99436-202412090055/ntd-99436-202412090055.zip,cached,2026-07-31T18:44:45.313247+00:00,8362.0,e83111531a5f9b90e71dff9d953e67a96865443a94ad0035b1577d50c33815a1,,
mdb-1116,Ginko,FR,https://api.ginko.voyage/gtfs-ginko.zip,https://files.mobilitydatabase.org/mdb-1116/mdb-1116-202512170209/mdb-1116-202512170209.zip,cached,2026-07-31T18:44:45.318108+00:00,4301078.0,160b86fd1480748c2e91a9d858664df2a58d1fcfe8ba07a847326a22db7edbcc,,
tld-4320,GIRO - Transportes Urbanos,PT,https://drive.google.com/uc?export=download&id=1tkKV40lQlFcLiJhq8SwZQdxNVjFclRCA,https://files.mobilitydatabase.org/tld-4320/tld-4320-202509111519/tld-4320-202509111519.zip,cached,2026-07-31T18:44:45.319347+00:00,290499.0,39d525d2129d80753fce48c14bf35ff35b988b7810a13a5917e288bdc6918fe9,,
tld-6908,Glacier National Park,US,https://www.nps.gov/external-resources/gtfs/glac/going-to-the-sun-road-shuttle.zip,https://files.mobilitydatabase.org/tld-6908/tld-6908-202607020029/tld-6908-202607020029.zip,cached,2026-07-31T18:44:45.320342+00:00,120944.0,fba87cb3de836bf62bd5152458e91e012673111be16c224f95fbcb2bb0528a20,,
mdb-1168,Gladstone,AU,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/translink/8/20170609/gtfs.zip,https://files.mobilitydatabase.org/mdb-1168/mdb-1168-202406071511/mdb-1168-202406071511.zip,cached,2026-07-31T18:44:45.321289+00:00,114162.0,0136316f72548b0b4b3fa1e64fb5a55fb9253dd13871cba2e1d7f58070349a62,,
tfs-8,Gladstone GTFS,AU,gtfsrt.api.translink.com.au/GTFS/gladstone.zip,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/translink/8/20170609/gtfs.zip,cached,2026-07-31T18:44:45.322243+00:00,114162.0,0136316f72548b0b4b3fa1e64fb5a55fb9253dd13871cba2e1d7f58070349a62,,mdb-1168
mdb-670,Glass House Country Coaches,AU,https://gtfsrt.api.translink.com.au/GTFS/MAL_GTFS.zip,https://files.mobilitydatabase.org/mdb-670/mdb-670-202607300057/mdb-670-202607300057.zip,cached,2026-07-31T18:44:45.323078+00:00,30524.0,ce725784b97a8a2ccdd446d4bb0ccc8e86bdc4e834aff62d0b9abc0fb9e20c92,,
mdb-3177,Glendale Beeline,US,https://www.glendaleca.gov/home/showdocument?id=29549,https://www.glendaleca.gov/home/showdocument?id=29549,failed,2026-07-31T18:44:54.424308+00:00,,,,
tld-471,Glendale Beeline,US,https://www.glendaleca.gov/home/showdocument?id=29549,https://www.glendaleca.gov/home/showdocument?id=29549,failed,2026-07-31T18:45:03.744200+00:00,,,,
tfs-628,Glendale Beeline GTFS,US,glendaleca.gov/Home/ShowDocument?id=29549,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/city-of-glendale/628/20210901-8/gtfs.zip,cached,2026-07-31T18:45:04.762572+00:00,182378.0,fd08ce68f5a5f345ae688d86d89adf072baace115dc87b1f00dfd183e0174970,,mdb-1245
mdb-3097,Glendora Transportation Division,US,https://www.cityofglendora.gov/files/assets/city/v/3/recreation-amp-human-services/transportation/documents/gtfs-6-2025.zip,https://files.mobilitydatabase.org/mdb-3097/mdb-3097-202605300032/mdb-3097-202605300032.zip,cached,2026-07-31T18:45:04.764252+00:00,25625.0,e602af7d1e5188bf70b3ecdd9316774604310ff347fea1431b6bc7c8a37af8b6,,
mdb-3094,Glenn Transit Service,US,https://cdn.hibuwebsites.com/af26dd3d53e046cf8ce6ac6dc92e7b14/files/uploaded/glenn-county-transit-service-google-transit-2026-01.zip,https://files.mobilitydatabase.org/mdb-3094/mdb-3094-202603231600/mdb-3094-202603231600.zip,cached,2026-07-31T18:45:04.765885+00:00,38593.0,c9b6c17c5fd7cb17a7b4182032d5cf6bb0582530c00e49954f2db8b976e0a10d,,
mdb-540,Gloversville Transit Services,US,https://s3.amazonaws.com/datatools-511ny/public/Gloversville_Transit_Services.zip,https://files.mobilitydatabase.org/mdb-540/mdb-540-202402080041/mdb-540-202402080041.zip,cached,2026-07-31T18:45:04.767672+00:00,50098.0,18c2f1eb235ce292685c511078e0f3344cdc858cb377f6298d88f19dcb045a5d,,
mdb-2650,Gloversville Transit System,US,https://s3.amazonaws.com/datatools-511ny/public/Gloversville_Transit_System.zip,https://files.mobilitydatabase.org/mdb-2650/mdb-2650-202607300149/mdb-2650-202607300149.zip,cached,2026-07-31T18:45:04.769559+00:00,57367.0,3ee2102849c9b81e27572ce60d2b17e2c53b00b7756535f31afdd23c3781b2f5,https://www.ride-gts.com/,
mdb-1010,Gmina Zaklad Komunalny (GZK Bystry),PL,https://mkuran.pl/gtfs/gizycko.zip,https://files.mobilitydatabase.org/mdb-1010/mdb-1010-202607310100/mdb-1010-202607310100.zip,cached,2026-07-31T18:45:04.771322+00:00,16032.0,698a891a0167bfaf3857901a473069c47fd8168a66f927d4ea03f3f4bcacac42,,
mdb-953,Go Ahead Ireland,IE,https://www.transportforireland.ie/transitData/google_transit_goahead.zip,https://www.transportforireland.ie/transitData/google_transit_goahead.zip,failed,2026-07-31T18:45:15.319645+00:00,,,,
mdb-2639,GoAhead Ireland,IE,https://www.transportforireland.ie/transitData/Data/GTFS_GoAhead.zip,https://files.mobilitydatabase.org/mdb-2639/mdb-2639-202607310046/mdb-2639-202607310046.zip,cached,2026-07-31T18:45:16.363600+00:00,10591759.0,4a18e493ee5b1966f8b35c9f6de0ac4c659a62172c33c771eeb70bf7bf7e15ec,https://www.transportforireland.ie/transitData/PT_Data.html,
mdb-2748,Gobierno de Cantabria (Buses in Cantabria),ES,https://nap.transportes.gob.es/api/Fichero/download/1560,https://files.mobilitydatabase.org/mdb-2748/mdb-2748-202607240154/mdb-2748-202607240154.zip,cached,2026-07-31T18:45:16.365503+00:00,406528.0,eb88483ec66f16887843043699dc812bde59397e97f05e4d089fa0abdcd7331f,https://nap.transportes.gob.es/licencia-datos,
mdb-3111,Gobierno del Estado de Aguascalientes,MX,https://www.aguascalientes.gob.mx/portalgea/file/otros/gdeda-aguascalientes-mx.zip,https://files.mobilitydatabase.org/mdb-3111/mdb-3111-202604141632/mdb-3111-202604141632.zip,cached,2026-07-31T18:45:16.366841+00:00,447090.0,3fe35e5d882881da6bb751c6c058c3755a8ca51deb8488568d1e5cb4aa7887a3,,
mdb-2865,Gobierno del estado de México (Government of the State of Mexico),MX,https://datos.movimex.gob.mx/gtfs/toluca.gtfs.zip,https://datos.movimex.gob.mx/gtfs/toluca.gtfs.zip,failed,2026-07-31T18:45:26.835862+00:00,,,https://www.openstreetmap.org/copyright,
mdb-2150,Gobierno de Navarra (Navarra intercity bus),ES,https://administracionelectronica.navarra.es/AccesoFicheros/DownloadFile.aspx?codigoAcceso=OpenData&fichero=TransporteInterurbano/gtfs.zip,https://files.mobilitydatabase.org/mdb-2150/mdb-2150-202412020037/mdb-2150-202412020037.zip,cached,2026-07-31T18:45:27.861480+00:00,5962773.0,85df0c429c340f094dd60ccf31dea34b39371c49181dfbf809a01b0ab1705429,,tld-650
mdb-3365,GoBus AS,EE,https://eu-gtfs.remix.com/narva.zip,https://files.mobilitydatabase.org/mdb-3365/mdb-3365-202607301527/mdb-3365-202607301527.zip,cached,2026-07-31T18:45:27.863435+00:00,566463.0,a6878a67bc57c9860953a3ce4da70e591f63758c08117ab7973d399af1757049,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-3375,GoBus AS,EE,https://eu-gtfs.remix.com/polvamaa.zip,https://files.mobilitydatabase.org/mdb-3375/mdb-3375-202607301527/mdb-3375-202607301527.zip,cached,2026-07-31T18:45:27.867275+00:00,2550154.0,03927f489ab95d245c6ca77c3a7ba8ced52dfd1d1f31caaced2a7677668de729,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-3376,GoBus AS,EE,https://eu-gtfs.remix.com/vorumaa.zip,https://files.mobilitydatabase.org/mdb-3376/mdb-3376-202607301527/mdb-3376-202607301527.zip,cached,2026-07-31T18:45:27.870554+00:00,2437276.0,a7d43f338338f82a68d88eab879036de0e70d0800ecece0d48025955e0629b91,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-3371,"GoBus AS, HANSABUSS AS",EE,https://eu-gtfs.remix.com/raplamaa.zip,https://files.mobilitydatabase.org/mdb-3371/mdb-3371-202607301527/mdb-3371-202607301527.zip,cached,2026-07-31T18:45:27.872954+00:00,1855590.0,c5f4a65f3860f5dcf86e37c5cd9a57e15db4e440e008cc90f3e91f7596902e18,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-3363,"GoBus AS, HANSABUSS AS, SEBE Aktsiaselts",EE,https://eu-gtfs.remix.com/tartu.zip,https://files.mobilitydatabase.org/mdb-3363/mdb-3363-202607301527/mdb-3363-202607301527.zip,cached,2026-07-31T18:45:27.876347+00:00,3096543.0,0a3cd498887de1e9bf00ba56a057356c8d35a0f5c94a38aae399886a1e4b2ce7,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-3372,"GoBus AS, MEELIS HEEK, MK Reis OÜ",EE,https://eu-gtfs.remix.com/ida_viru.zip,https://files.mobilitydatabase.org/mdb-3372/mdb-3372-202607310112/mdb-3372-202607310112.zip,cached,2026-07-31T18:45:27.880138+00:00,3508243.0,9beb4ce4dc394fe6c5eaadd09621900dd6fe3f38e22034dcbdc61a6447938c49,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-3369,"GoBus AS, MK Reis OÜ",EE,https://eu-gtfs.remix.com/laanemaa.zip,https://files.mobilitydatabase.org/mdb-3369/mdb-3369-202607301527/mdb-3369-202607301527.zip,cached,2026-07-31T18:45:27.882382+00:00,1461447.0,5a311a36e8544e54d85c803d09f13510f363282fb5fa6e531b22e5ba0f31dd11,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-3366,"GoBus AS, NAJA OÜ, OSAÜHING FREMANTI, OV Ida-Bus OÜ",EE,https://eu-gtfs.remix.com/kohtla_jarve.zip,https://files.mobilitydatabase.org/mdb-3366/mdb-3366-202607301527/mdb-3366-202607301527.zip,cached,2026-07-31T18:45:27.883851+00:00,467986.0,6f34b89432ae7227f0608437eef2ff3b4554b7ef14a9fef7360e97320751c2fc,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-3382,"GoBus AS, Saaremaa vald",EE,https://eu-gtfs.remix.com/saaremaa.zip,https://files.mobilitydatabase.org/mdb-3382/mdb-3382-202607301527/mdb-3382-202607301527.zip,cached,2026-07-31T18:45:27.887316+00:00,2367234.0,30bf836f84b93659a6d9db48d6f7e1789dbf0cdb08492d91fca8c8c90eaf8bde,https://www.agri.ee/regionaalareng-uhistransport/uhistransport-ja-reisimine/uhistranspordiregistri-avaandmed,
mdb-2277,GoCary,US,https://www.gocary.org/_GTFS,https://files.mobilitydatabase.org/mdb-2277/mdb-2277-202605100034/mdb-2277-202605100034.zip,cached,2026-07-31T18:45:27.889080+00:00,628766.0,abbe8fa1d37896a860657e689545b212bc9bcee9a13532ec712dd6926f1262bb,,
mdb-1934,Go Cornwall Bus,GB,https://data.discoverpassenger.com/operator/gocornwallbus/dataset/current/download/gtfs,https://files.mobilitydatabase.org/mdb-1934/mdb-1934-202607310119/mdb-1934-202607310119.zip,cached,2026-07-31T18:45:27.898993+00:00,9485581.0,044f83af2fe670d78795aefb1b6dcacea8e350efe73533de9ddbc582de1bd1da,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
mdb-2908,Go Devon Bus,GB,https://data.discoverpassenger.com/operator/godevonbus/dataset/current/download/gtfs,https://files.mobilitydatabase.org/mdb-2908/mdb-2908-202511281757/mdb-2908-202511281757.zip,cached,2026-07-31T18:45:27.901551+00:00,1149923.0,d3737c2ec920ddb31e519c987d8b53258d47b2cbda82755f0a260014354bad41,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
tld-98,GoDurham,US,https://godurham.rideralerts.com/InfoPoint/GTFS-Zip.ashx,https://files.mobilitydatabase.org/tld-98/tld-98-202606090036/tld-98-202606090036.zip,cached,2026-07-31T18:45:27.904069+00:00,1813121.0,5c28e6438a950efaddd6915309534c74e95ebe852c059e89e08a009238f04db8,,
mdb-32,"Gold Coast Transit, South Coast Area Transit",US,http://www.goldcoasttransit.org/images/GTFS/GTFS.zip,https://files.mobilitydatabase.org/mdb-32/mdb-32-202411280027/mdb-32-202411280027.zip,cached,2026-07-31T18:45:27.906479+00:00,1157735.0,7f2d8087addb357bfb662ef2bd03d3459a1acd948b0857c7802b822efd1a94c4,http://www.goldcoasttransit.org/2-uncategorised/250-gtfs-data-download,
tfs-749,Gold Country Stage GTFS,US,data.trilliumtransit.com/gtfs/goldcountrystage-ca-us,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/gold-country-stage/749/20181227/gtfs.zip,cached,2026-07-31T18:45:27.907523+00:00,99069.0,b2d5fe72f4f31d3e91132d0ad53aa9928ea112d9102e944e66fbca5e9faa12f2,,
ntd-60095,Golden Crescent Regional Planning Commission,US,https://gtfs.gcrpc.org/GCRPC-Commuter.zip,https://files.mobilitydatabase.org/ntd-60095/ntd-60095-202412090017/ntd-60095-202412090017.zip,cached,2026-07-31T18:45:27.908462+00:00,4289.0,49a4d8ca26f33d852519112a7569bf1b8f491dc9f7166573adeefa7e9c6227ac,,
mdb-46,Golden Empire Transit District (GET),US,http://eta.getbus.org/rtt/public/utility/gtfs.aspx,https://files.mobilitydatabase.org/mdb-46/mdb-46-202607280112/mdb-46-202607280112.zip,cached,2026-07-31T18:45:27.909831+00:00,645866.0,4a2e0b32ec2ada4aa8f7c8b6aca4ff003780f45c8a086bb2b565a1e5a8fe0b3b,,
mdb-3208,Golden Gate National Recreation Area (Alcatraz Island),US,https://www.nps.gov/external-resources/gtfs/alca/alcatraz-cruises-ferry.zip,https://files.mobilitydatabase.org/mdb-3208/mdb-3208-202606051356/mdb-3208-202606051356.zip,cached,2026-07-31T18:45:27.910521+00:00,4581.0,fffa36c288326c9e427617c3618fbcb5ed8a92323b64bf5df9cb8364c614bd2e,,
mdb-67,Golden Gate Transit,US,https://realtime.goldengate.org/gtfsstatic/GTFSTransitData.zip,https://files.mobilitydatabase.org/mdb-67/mdb-67-202606140028/mdb-67-202606140028.zip,cached,2026-07-31T18:45:27.911731+00:00,432360.0,192c709effa113f186891ec85a190f43b708e05116b148b1a65744c4fbdd13da,,
mdb-1935,Go North East,GB,https://data.discoverpassenger.com/operator/gonortheast/dataset/current/download/gtfs,https://files.mobilitydatabase.org/mdb-1935/mdb-1935-202607240047/mdb-1935-202607240047.zip,cached,2026-07-31T18:45:27.922694+00:00,12875766.0,dca9ce3878772215593a9c47804391809a025209e741fcf593a239ec7bb8af35,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
mdb-1936,Go North West,GB,https://data.discoverpassenger.com/operator/gonorthwest/dataset/current/download/gtfs,https://files.mobilitydatabase.org/mdb-1936/mdb-1936-202407080023/mdb-1936-202407080023.zip,cached,2026-07-31T18:45:27.939061+00:00,415.0,7674e23e6eecd10b6c2e9215d1513b0735dff6f114c1b9214618a3c36918e613,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
ntd-60080,Good Earth Transit,US,https://america.usetransit.com/api/1/public/gtfs/7/gtfs.zip?token=987dbc22d5980a4be397675617103334454552804,https://files.mobilitydatabase.org/ntd-60080/ntd-60080-202607290141/ntd-60080-202607290141.zip,cached,2026-07-31T18:45:27.940391+00:00,143490.0,548e1ebd809589d2259221f0cbb6bde69d03809c845778b96a0c8803e6a0b8a2,,
tld-4694,Goose Creek Transit,US,https://data.trilliumtransit.com/gtfs/sheridan-wy-us/sheridan-wy-us.zip,https://files.mobilitydatabase.org/tld-4694/tld-4694-202503240152/tld-4694-202503240152.zip,cached,2026-07-31T18:45:27.941334+00:00,24646.0,ec1e3357739db2b153e2511f0d810f816ff46b6d12f882c1511d10b5fc6f7291,,
mdb-3244,Gotland,SE,https://opendata.samtrafiken.se/gtfs/gotland/gotland.zip,https://files.mobilitydatabase.org/mdb-3244/mdb-3244-202607300130/mdb-3244-202607300130.zip,cached,2026-07-31T18:45:27.951935+00:00,11656700.0,68cf85e5963b630fcb0dc8aee9a1ac12c6b940f39d5abd4d7a9ae5d2ec045342,https://www.trafiklab.se/api/gtfs-datasets/gtfs-regional/#licence,
mdb-1993,Go Transit,CA,https://assets.metrolinx.com/raw/upload/Documents/Metrolinx/Open%20Data/GO-GTFS.zip,https://files.mobilitydatabase.org/mdb-1993/mdb-1993-202607310052/mdb-1993-202607310052.zip,cached,2026-07-31T18:45:27.963340+00:00,13551105.0,f3a8ba09f1d9341f0d7d8233240d10de9c8d9b89775f6a7b36232a3cc6817464,https://www.gotransit.com/en/partner-with-us/software-developers,
mdb-397,GO Transit,US,http://data.trilliumtransit.com/gtfs/oshkosh-wi-us/oshkosh-wi-us.zip,https://files.mobilitydatabase.org/mdb-397/mdb-397-202606300018/mdb-397-202606300018.zip,cached,2026-07-31T18:45:27.964654+00:00,79348.0,10ac2e350001735d44fc1a3b00f4bd288591f4bea3cf3e71418906ee4357f941,,
mdb-3183,GoTriangle,US,http://gotriangle.org/gtfs,https://files.mobilitydatabase.org/mdb-3183/mdb-3183-202607300111/mdb-3183-202607300111.zip,cached,2026-07-31T18:45:27.967409+00:00,2183456.0,6544caf617f335525399b231c931cd677115c3e2206b6d12b7bcb9cda59db4a3,,
tld-5732,Governor's Island Ferry,US,https://data.trilliumtransit.com/gtfs/governorsislandferry-ny-us/governorsislandferry-ny-us.zip,https://files.mobilitydatabase.org/tld-5732/tld-5732-202412062056/tld-5732-202412062056.zip,cached,2026-07-31T18:45:27.968284+00:00,8885.0,84129ec6f272c8e1fb01f64015abcb02d1e4935fcd67cc882d7f02d006cb24d5,,
mdb-610,GoWal,US,https://data.trilliumtransit.com/gtfs/gowal-fl-us/gowal-fl-us.zip,https://files.mobilitydatabase.org/mdb-610/mdb-610-202402080107/mdb-610-202402080107.zip,cached,2026-07-31T18:45:27.969183+00:00,34179.0,0b3b0c48c7e567ebd46466479451263684825c101ff38405154a62c76631492d,,
mdb-623,Go West Shuttle,US,http://data.trilliumtransit.com/gtfs/westcovina-ca-us/westcovina-ca-us.zip,https://files.mobilitydatabase.org/mdb-623/mdb-623-202406071510/mdb-623-202406071510.zip,cached,2026-07-31T18:45:27.970012+00:00,56089.0,3f3ae129eecee0dc1461a1fb0529edd93a8d52d6a0357ddc2f55ab95ba208c7d,,
ntd-50232,Go West Transit,US,https://api.transloc.com/gtfs/wiu.zip,https://files.mobilitydatabase.org/ntd-50232/ntd-50232-202507290241/ntd-50232-202507290241.zip,cached,2026-07-31T18:45:27.971023+00:00,78522.0,87fee4ebf5bd2da4b30c16b79e27f068db1debe724beffe63cdf33f25ba657ca,,
mdb-2910,Gradski parking d.o.o.,HR,https://www.gradski-parking.hr/upload/stranice/2022/08/2022-08-30/89/gtfs.zip,https://files.mobilitydatabase.org/mdb-2910/mdb-2910-202606130051/mdb-2910-202606130051.zip,cached,2026-07-31T18:45:27.971947+00:00,41438.0,a0239eebeef0463a43ea5047bdca8ed25fde89b046fa5bdb9180c9ded080549d,,
mdb-611,Graham Transit,US,http://data.trilliumtransit.com/gtfs/grahamtransit-va-us/grahamtransit-va-us.zip,https://files.mobilitydatabase.org/mdb-611/mdb-611-202607170029/mdb-611-202607170029.zip,cached,2026-07-31T18:45:27.972796+00:00,98231.0,c8ae8d97d333e93040b14607e561a27b637ee766ee6fbe11b327b4d0eeed0a36,,
mdb-2769,Granada City Council (Granada city bus),ES,https://nap.transportes.gob.es/api/Fichero/download/1564,https://files.mobilitydatabase.org/mdb-2769/mdb-2769-202607220135/mdb-2769-202607220135.zip,cached,2026-07-31T18:45:27.976011+00:00,2981099.0,5a312a94ba1e4a8a69eea08fd11415bb74008e1e50947d588d05fcb3984e23bf,https://nap.transportes.gob.es/licencia-datos,
tdg-83383,Grand Autunois Morvan,FR,https://www.data.gouv.fr/api/1/datasets/r/b587f007-9b23-4b2a-a609-9368a4c2c490,https://files.mobilitydatabase.org/tdg-83383/tdg-83383-202512101448/tdg-83383-202512101448.zip,cached,2026-07-31T18:45:27.977104+00:00,7172.0,31e6acd4396f1c5f9870393d14899383ff2a9c045654051fa0e84c6a5f210b4a,https://opendatacommons.org/licenses/odbl/1.0/,
tdg-83330,Grand Avignon,FR,https://www.data.gouv.fr/api/1/datasets/r/68eddc46-b2f5-4396-a298-214c415f6984,https://files.mobilitydatabase.org/tdg-83330/tdg-83330-202606100128/tdg-83330-202606100128.zip,cached,2026-07-31T18:45:27.980153+00:00,2768946.0,2748dd01c327c6d533bdb0b47e042adf499f25ab1b57bfc0e0c6aa53807cb9e2,https://www.data.gouv.fr/pages/legal/licences/etalab-2.0,
tdg-80590,GRAND BESANCON METROPOLE,FR,https://www.data.gouv.fr/api/1/datasets/r/e18e0aeb-8805-47fd-bcdb-c226d21c96fe,https://files.mobilitydatabase.org/tdg-80590/tdg-80590-202607310043/tdg-80590-202607310043.zip,cached,2026-07-31T18:45:27.984242+00:00,4146851.0,2d478966367798ed2ff599dec661713c271c6cace7589256aac348bfdd336b9a,https://www.data.gouv.fr/pages/legal/licences/etalab-2.0,
tdg-83841,Grand Bourg Agglomération,FR,https://transport.data.gouv.fr/resources/83841/download?token=xdgqKBTAzhw4DSPz6zeGc4c5eW0LhwztcGv4-vpzP4U,https://transport.data.gouv.fr/resources/83841/download?token=xdgqKBTAzhw4DSPz6zeGc4c5eW0LhwztcGv4-vpzP4U,failed,2026-07-31T18:46:46.036090+00:00,,,https://www.data.gouv.fr/pages/legal/licences/etalab-2.0,
tdg-83842,Grand Bourg Agglomération,FR,https://transport.data.gouv.fr/resources/83842/download?token=xdgqKBTAzhw4DSPz6zeGc4c5eW0LhwztcGv4-vpzP4U,https://files.mobilitydatabase.org/tdg-83842/tdg-83842-202607300203/tdg-83842-202607300203.zip,cached,2026-07-31T18:46:47.055103+00:00,437682.0,60928795031c74af4e59177e494f203b670b844f0749b7f77d9672eba2c42121,https://www.data.gouv.fr/pages/legal/licences/etalab-2.0,
mdb-1905,Grand Canyon National Park,US,https://www.nps.gov/external-resources/gtfs/grca/south-rim-shuttle-service.zip,https://files.mobilitydatabase.org/mdb-1905/mdb-1905-202605220001/mdb-1905-202605220001.zip,cached,2026-07-31T18:46:47.056803+00:00,71766.0,5402d5c13fb7cf4b166589dd58e87b3b672886c8b6b8824022a069725cecb5f7,,
tdg-82272,Grand Chambéry,FR,https://www.data.gouv.fr/api/1/datasets/r/a81cdf4b-5a70-43c9-8803-cef0430ed170,https://files.mobilitydatabase.org/tdg-82272/tdg-82272-202606110000/tdg-82272-202606110000.zip,cached,2026-07-31T18:46:47.061087+00:00,2341640.0,6432e7aa468a83009c6a7693d61b4e90a9887efb51a36b89fa9006b20f0823c1,https://opendatacommons.org/licenses/odbl/1.0/,
tld-4821,Grande Prairie Transit,CA,https://gpt.mapstrat.com/current/google_transit.zip,https://files.mobilitydatabase.org/tld-4821/tld-4821-202606260000/tld-4821-202606260000.zip,cached,2026-07-31T18:46:47.062177+00:00,104955.0,00c0f23ba69e2a2bdd306da02d8ac38dee72cac45c1f1a878f8d933a89b1e827,,
tdg-83389,Grand Poitiers Open Data,FR,https://www.data.gouv.fr/api/1/datasets/r/82146378-f019-4048-aa16-7328081b0369,https://files.mobilitydatabase.org/tdg-83389/tdg-83389-202607280149/tdg-83389-202607280149.zip,cached,2026-07-31T18:46:47.066557+00:00,2964202.0,6aa34f680677ccf18ae7446b1d382645d45d78028dccbf3d5aed644f87841c34,https://www.data.gouv.fr/pages/legal/licences/etalab-2.0,
mdb-721,Grand River Transit,CA,http://www.regionofwaterloo.ca/opendatadownloads/GRT_GTFS.zip,https://files.mobilitydatabase.org/mdb-721/mdb-721-202602170132/mdb-721-202602170132.zip,cached,2026-07-31T18:46:47.069589+00:00,2233767.0,071369b92e6aeb7dd1fb89383a479113aacf5b769945981d6052b1bc5ac5faa0,http://www.regionofwaterloo.ca/en/regionalGovernment/GRT_GTFSdata.asp,
